Id,overall qual,overall cond,gr liv area,garage area,kitchen abvgr,overall qual^2,overall qual overall cond,overall qual gr liv area,overall qual garage area,overall qual kitchen abvgr,overall cond^2,overall cond gr liv area,overall cond garage area,overall cond kitchen abvgr,gr liv area^2,gr liv area garage area,gr liv area kitchen abvgr,garage area^2,garage area kitchen abvgr,kitchen abvgr^2,saleprice
463,7.0,5.0,1405.0,478.0,1.0,49.0,35.0,9835.0,3346.0,7.0,25.0,7025.0,2390.0,5.0,1974025.0,671590.0,1405.0,228484.0,478.0,1.0,173000
784,4.0,6.0,1229.0,284.0,1.0,16.0,24.0,4916.0,1136.0,4.0,36.0,7374.0,1704.0,6.0,1510441.0,349036.0,1229.0,80656.0,284.0,1.0,135000
2149,7.0,5.0,1932.0,610.0,1.0,49.0,35.0,13524.0,4270.0,7.0,25.0,9660.0,3050.0,5.0,3732624.0,1178520.0,1932.0,372100.0,610.0,1.0,213000
2069,6.0,5.0,1299.0,494.0,1.0,36.0,30.0,7794.0,2964.0,6.0,25.0,6495.0,2470.0,5.0,1687401.0,641706.0,1299.0,244036.0,494.0,1.0,150000
1743,7.0,5.0,1402.0,648.0,1.0,49.0,35.0,9814.0,4536.0,7.0,25.0,7010.0,3240.0,5.0,1965604.0,908496.0,1402.0,419904.0,648.0,1.0,194201
472,7.0,5.0,1504.0,457.0,1.0,49.0,35.0,10528.0,3199.0,7.0,25.0,7520.0,2285.0,5.0,2262016.0,687328.0,1504.0,208849.0,457.0,1.0,181000
1921,6.0,6.0,1442.0,301.0,1.0,36.0,36.0,8652.0,1806.0,6.0,36.0,8652.0,1806.0,6.0,2079364.0,434042.0,1442.0,90601.0,301.0,1.0,157900
2778,7.0,5.0,1779.0,586.0,1.0,49.0,35.0,12453.0,4102.0,7.0,25.0,8895.0,2930.0,5.0,3164841.0,1042494.0,1779.0,343396.0,586.0,1.0,217000
526,8.0,5.0,1953.0,1043.0,1.0,64.0,40.0,15624.0,8344.0,8.0,25.0,9765.0,5215.0,5.0,3814209.0,2036979.0,1953.0,1087849.0,1043.0,1.0,252000
2795,7.0,5.0,1909.0,529.0,1.0,49.0,35.0,13363.0,3703.0,7.0,25.0,9545.0,2645.0,5.0,3644281.0,1009861.0,1909.0,279841.0,529.0,1.0,197000
478,7.0,5.0,1630.0,436.0,1.0,49.0,35.0,11410.0,3052.0,7.0,25.0,8150.0,2180.0,5.0,2656900.0,710680.0,1630.0,190096.0,436.0,1.0,189500
2841,5.0,7.0,1250.0,280.0,1.0,25.0,35.0,6250.0,1400.0,5.0,49.0,8750.0,1960.0,7.0,1562500.0,350000.0,1250.0,78400.0,280.0,1.0,116000
119,6.0,5.0,1328.0,528.0,1.0,36.0,30.0,7968.0,3168.0,6.0,25.0,6640.0,2640.0,5.0,1763584.0,701184.0,1328.0,278784.0,528.0,1.0,143000
1960,5.0,7.0,988.0,276.0,1.0,25.0,35.0,4940.0,1380.0,5.0,49.0,6916.0,1932.0,7.0,976144.0,272688.0,988.0,76176.0,276.0,1.0,119000
1277,6.0,5.0,1278.0,240.0,1.0,36.0,30.0,7668.0,1440.0,6.0,25.0,6390.0,1200.0,5.0,1633284.0,306720.0,1278.0,57600.0,240.0,1.0,127500
2466,6.0,5.0,1716.0,615.0,1.0,36.0,30.0,10296.0,3690.0,6.0,25.0,8580.0,3075.0,5.0,2944656.0,1055340.0,1716.0,378225.0,615.0,1.0,200825
2844,2.0,3.0,498.0,216.0,1.0,4.0,6.0,996.0,432.0,2.0,9.0,1494.0,648.0,3.0,248004.0,107568.0,498.0,46656.0,216.0,1.0,35000
1028,7.0,7.0,2840.0,1314.0,1.0,49.0,49.0,19880.0,9198.0,7.0,49.0,19880.0,9198.0,7.0,8065600.0,3731760.0,2840.0,1726596.0,1314.0,1.0,292500
1043,6.0,6.0,987.0,280.0,1.0,36.0,36.0,5922.0,1680.0,6.0,36.0,5922.0,1680.0,6.0,974169.0,276360.0,987.0,78400.0,280.0,1.0,106000
231,4.0,4.0,756.0,440.0,1.0,16.0,16.0,3024.0,1760.0,4.0,16.0,3024.0,1760.0,4.0,571536.0,332640.0,756.0,193600.0,440.0,1.0,85000
461,8.0,5.0,1712.0,701.0,1.0,64.0,40.0,13696.0,5608.0,8.0,25.0,8560.0,3505.0,5.0,2930944.0,1200112.0,1712.0,491401.0,701.0,1.0,286500
33,6.0,5.0,1069.0,440.0,1.0,36.0,30.0,6414.0,2640.0,6.0,25.0,5345.0,2200.0,5.0,1142761.0,470360.0,1069.0,193600.0,440.0,1.0,127500
1795,7.0,5.0,1335.0,575.0,1.0,49.0,35.0,9345.0,4025.0,7.0,25.0,6675.0,2875.0,5.0,1782225.0,767625.0,1335.0,330625.0,575.0,1.0,210400
1073,8.0,5.0,1518.0,588.0,1.0,64.0,40.0,12144.0,4704.0,8.0,25.0,7590.0,2940.0,5.0,2304324.0,892584.0,1518.0,345744.0,588.0,1.0,274000
1576,8.0,5.0,1780.0,612.0,1.0,64.0,40.0,14240.0,4896.0,8.0,25.0,8900.0,3060.0,5.0,3168400.0,1089360.0,1780.0,374544.0,612.0,1.0,264966
2044,4.0,1.0,1484.0,264.0,1.0,16.0,4.0,5936.0,1056.0,4.0,1.0,1484.0,264.0,1.0,2202256.0,391776.0,1484.0,69696.0,264.0,1.0,50000
185,5.0,6.0,1652.0,416.0,1.0,25.0,30.0,8260.0,2080.0,5.0,36.0,9912.0,2496.0,6.0,2729104.0,687232.0,1652.0,173056.0,416.0,1.0,139000
1828,7.0,5.0,2503.0,564.0,1.0,49.0,35.0,17521.0,3948.0,7.0,25.0,12515.0,2820.0,5.0,6265009.0,1411692.0,2503.0,318096.0,564.0,1.0,300000
344,8.0,7.0,2704.0,538.0,1.0,64.0,56.0,21632.0,4304.0,8.0,49.0,18928.0,3766.0,7.0,7311616.0,1454752.0,2704.0,289444.0,538.0,1.0,345000
2152,8.0,5.0,1592.0,484.0,1.0,64.0,40.0,12736.0,3872.0,8.0,25.0,7960.0,2420.0,5.0,2534464.0,770528.0,1592.0,234256.0,484.0,1.0,228000
1752,7.0,5.0,1394.0,400.0,1.0,49.0,35.0,9758.0,2800.0,7.0,25.0,6970.0,2000.0,5.0,1943236.0,557600.0,1394.0,160000.0,400.0,1.0,165500
2637,4.0,4.0,1328.0,210.0,1.0,16.0,16.0,5312.0,840.0,4.0,16.0,5312.0,840.0,4.0,1763584.0,278880.0,1328.0,44100.0,210.0,1.0,107000
1000,8.0,5.0,1593.0,682.0,1.0,64.0,40.0,12744.0,5456.0,8.0,25.0,7965.0,3410.0,5.0,2537649.0,1086426.0,1593.0,465124.0,682.0,1.0,286000
727,4.0,5.0,720.0,0.0,1.0,16.0,20.0,2880.0,0.0,4.0,25.0,3600.0,0.0,5.0,518400.0,0.0,720.0,0.0,0.0,1.0,34900
2612,5.0,5.0,912.0,288.0,1.0,25.0,25.0,4560.0,1440.0,5.0,25.0,4560.0,1440.0,5.0,831744.0,262656.0,912.0,82944.0,288.0,1.0,115000
2422,8.0,5.0,1456.0,400.0,1.0,64.0,40.0,11648.0,3200.0,8.0,25.0,7280.0,2000.0,5.0,2119936.0,582400.0,1456.0,160000.0,400.0,1.0,215000
752,7.0,8.0,1944.0,216.0,1.0,49.0,56.0,13608.0,1512.0,7.0,64.0,15552.0,1728.0,8.0,3779136.0,419904.0,1944.0,46656.0,216.0,1.0,179900
15,8.0,5.0,1502.0,528.0,1.0,64.0,40.0,12016.0,4224.0,8.0,25.0,7510.0,2640.0,5.0,2256004.0,793056.0,1502.0,278784.0,528.0,1.0,212000
2319,8.0,5.0,2064.0,527.0,1.0,64.0,40.0,16512.0,4216.0,8.0,25.0,10320.0,2635.0,5.0,4260096.0,1087728.0,2064.0,277729.0,527.0,1.0,250000
2681,5.0,6.0,1576.0,225.0,1.0,25.0,30.0,7880.0,1125.0,5.0,36.0,9456.0,1350.0,6.0,2483776.0,354600.0,1576.0,50625.0,225.0,1.0,149000
1006,6.0,5.0,1658.0,431.0,1.0,36.0,30.0,9948.0,2586.0,6.0,25.0,8290.0,2155.0,5.0,2748964.0,714598.0,1658.0,185761.0,431.0,1.0,188000
2596,3.0,8.0,713.0,371.0,1.0,9.0,24.0,2139.0,1113.0,3.0,64.0,5704.0,2968.0,8.0,508369.0,264523.0,713.0,137641.0,371.0,1.0,99800
2002,7.0,8.0,2554.0,704.0,1.0,49.0,56.0,17878.0,4928.0,7.0,64.0,20432.0,5632.0,8.0,6522916.0,1798016.0,2554.0,495616.0,704.0,1.0,159500
55,7.0,5.0,1374.0,400.0,1.0,49.0,35.0,9618.0,2800.0,7.0,25.0,6870.0,2000.0,5.0,1887876.0,549600.0,1374.0,160000.0,400.0,1.0,184500
2104,8.0,5.0,2574.0,868.0,1.0,64.0,40.0,20592.0,6944.0,8.0,25.0,12870.0,4340.0,5.0,6625476.0,2234232.0,2574.0,753424.0,868.0,1.0,276000
1682,6.0,6.0,1548.0,440.0,1.0,36.0,36.0,9288.0,2640.0,6.0,36.0,9288.0,2640.0,6.0,2396304.0,681120.0,1548.0,193600.0,440.0,1.0,155000
977,5.0,5.0,1404.0,504.0,1.0,25.0,25.0,7020.0,2520.0,5.0,25.0,7020.0,2520.0,5.0,1971216.0,707616.0,1404.0,254016.0,504.0,1.0,160000
2548,5.0,6.0,1440.0,480.0,1.0,25.0,30.0,7200.0,2400.0,5.0,36.0,8640.0,2880.0,6.0,2073600.0,691200.0,1440.0,230400.0,480.0,1.0,157500
340,8.0,5.0,1803.0,482.0,1.0,64.0,40.0,14424.0,3856.0,8.0,25.0,9015.0,2410.0,5.0,3250809.0,869046.0,1803.0,232324.0,482.0,1.0,285000
1487,5.0,7.0,2200.0,0.0,2.0,25.0,35.0,11000.0,0.0,10.0,49.0,15400.0,0.0,14.0,4840000.0,0.0,4400.0,0.0,0.0,4.0,145900
1423,7.0,5.0,2037.0,472.0,1.0,49.0,35.0,14259.0,3304.0,7.0,25.0,10185.0,2360.0,5.0,4149369.0,961464.0,2037.0,222784.0,472.0,1.0,229000
1342,4.0,7.0,896.0,280.0,1.0,16.0,28.0,3584.0,1120.0,4.0,49.0,6272.0,1960.0,7.0,802816.0,250880.0,896.0,78400.0,280.0,1.0,79000
1949,4.0,7.0,1281.0,580.0,1.0,16.0,28.0,5124.0,2320.0,4.0,49.0,8967.0,4060.0,7.0,1640961.0,742980.0,1281.0,336400.0,580.0,1.0,128500
2444,8.0,5.0,1976.0,885.0,1.0,64.0,40.0,15808.0,7080.0,8.0,25.0,9880.0,4425.0,5.0,3904576.0,1748760.0,1976.0,783225.0,885.0,1.0,286000
345,6.0,5.0,1608.0,470.0,1.0,36.0,30.0,9648.0,2820.0,6.0,25.0,8040.0,2350.0,5.0,2585664.0,755760.0,1608.0,220900.0,470.0,1.0,189500
650,5.0,5.0,1210.0,616.0,1.0,25.0,25.0,6050.0,3080.0,5.0,25.0,6050.0,3080.0,5.0,1464100.0,745360.0,1210.0,379456.0,616.0,1.0,102900
192,5.0,6.0,1612.0,363.0,1.0,25.0,30.0,8060.0,1815.0,5.0,36.0,9672.0,2178.0,6.0,2598544.0,585156.0,1612.0,131769.0,363.0,1.0,128500
1945,5.0,6.0,1728.0,371.0,1.0,25.0,30.0,8640.0,1855.0,5.0,36.0,10368.0,2226.0,6.0,2985984.0,641088.0,1728.0,137641.0,371.0,1.0,156000
2277,8.0,5.0,2482.0,642.0,1.0,64.0,40.0,19856.0,5136.0,8.0,25.0,12410.0,3210.0,5.0,6160324.0,1593444.0,2482.0,412164.0,642.0,1.0,281213
1266,7.0,7.0,2069.0,505.0,1.0,49.0,49.0,14483.0,3535.0,7.0,49.0,14483.0,3535.0,7.0,4280761.0,1044845.0,2069.0,255025.0,505.0,1.0,242000
674,6.0,5.0,1478.0,498.0,1.0,36.0,30.0,8868.0,2988.0,6.0,25.0,7390.0,2490.0,5.0,2184484.0,736044.0,1478.0,248004.0,498.0,1.0,157500
2823,7.0,5.0,1724.0,616.0,1.0,49.0,35.0,12068.0,4312.0,7.0,25.0,8620.0,3080.0,5.0,2972176.0,1061984.0,1724.0,379456.0,616.0,1.0,196500
2772,7.0,5.0,1425.0,591.0,1.0,49.0,35.0,9975.0,4137.0,7.0,25.0,7125.0,2955.0,5.0,2030625.0,842175.0,1425.0,349281.0,591.0,1.0,193000
2015,5.0,8.0,1322.0,280.0,1.0,25.0,40.0,6610.0,1400.0,5.0,64.0,10576.0,2240.0,8.0,1747684.0,370160.0,1322.0,78400.0,280.0,1.0,132000
2642,7.0,7.0,1428.0,576.0,1.0,49.0,49.0,9996.0,4032.0,7.0,49.0,9996.0,4032.0,7.0,2039184.0,822528.0,1428.0,331776.0,576.0,1.0,139900
144,6.0,6.0,1194.0,312.0,1.0,36.0,36.0,7164.0,1872.0,6.0,36.0,7164.0,1872.0,6.0,1425636.0,372528.0,1194.0,97344.0,312.0,1.0,148000
1712,8.0,5.0,1818.0,774.0,1.0,64.0,40.0,14544.0,6192.0,8.0,25.0,9090.0,3870.0,5.0,3305124.0,1407132.0,1818.0,599076.0,774.0,1.0,281500
1708,8.0,5.0,2956.0,916.0,1.0,64.0,40.0,23648.0,7328.0,8.0,25.0,14780.0,4580.0,5.0,8737936.0,2707696.0,2956.0,839056.0,916.0,1.0,342000
2890,6.0,6.0,1210.0,528.0,1.0,36.0,36.0,7260.0,3168.0,6.0,36.0,7260.0,3168.0,6.0,1464100.0,638880.0,1210.0,278784.0,528.0,1.0,148000
1157,5.0,4.0,1641.0,490.0,1.0,25.0,20.0,8205.0,2450.0,5.0,16.0,6564.0,1960.0,4.0,2692881.0,804090.0,1641.0,240100.0,490.0,1.0,140000
2550,5.0,7.0,1053.0,750.0,1.0,25.0,35.0,5265.0,3750.0,5.0,49.0,7371.0,5250.0,7.0,1108809.0,789750.0,1053.0,562500.0,750.0,1.0,150000
1104,7.0,5.0,2125.0,576.0,1.0,49.0,35.0,14875.0,4032.0,7.0,25.0,10625.0,2880.0,5.0,4515625.0,1224000.0,2125.0,331776.0,576.0,1.0,279500
2183,6.0,5.0,1072.0,525.0,1.0,36.0,30.0,6432.0,3150.0,6.0,25.0,5360.0,2625.0,5.0,1149184.0,562800.0,1072.0,275625.0,525.0,1.0,140000
2887,6.0,5.0,1664.0,616.0,2.0,36.0,30.0,9984.0,3696.0,12.0,25.0,8320.0,3080.0,10.0,2768896.0,1025024.0,3328.0,379456.0,1232.0,4.0,145000
29,7.0,5.0,1337.0,511.0,1.0,49.0,35.0,9359.0,3577.0,7.0,25.0,6685.0,2555.0,5.0,1787569.0,683207.0,1337.0,261121.0,511.0,1.0,184000
108,8.0,6.0,1226.0,484.0,1.0,64.0,48.0,9808.0,3872.0,8.0,36.0,7356.0,2904.0,6.0,1503076.0,593384.0,1226.0,234256.0,484.0,1.0,206000
2286,4.0,4.0,1092.0,253.0,1.0,16.0,16.0,4368.0,1012.0,4.0,16.0,4368.0,1012.0,4.0,1192464.0,276276.0,1092.0,64009.0,253.0,1.0,85500
1533,6.0,7.0,1660.0,240.0,1.0,36.0,42.0,9960.0,1440.0,6.0,49.0,11620.0,1680.0,7.0,2755600.0,398400.0,1660.0,57600.0,240.0,1.0,188700
376,6.0,6.0,1671.0,484.0,1.0,36.0,36.0,10026.0,2904.0,6.0,36.0,10026.0,2904.0,6.0,2792241.0,808764.0,1671.0,234256.0,484.0,1.0,200000
800,7.0,6.0,1061.0,462.0,1.0,49.0,42.0,7427.0,3234.0,7.0,36.0,6366.0,2772.0,6.0,1125721.0,490182.0,1061.0,213444.0,462.0,1.0,162000
1395,5.0,8.0,672.0,240.0,1.0,25.0,40.0,3360.0,1200.0,5.0,64.0,5376.0,1920.0,8.0,451584.0,161280.0,672.0,57600.0,240.0,1.0,108000
388,5.0,7.0,1621.0,478.0,1.0,25.0,35.0,8105.0,2390.0,5.0,49.0,11347.0,3346.0,7.0,2627641.0,774838.0,1621.0,228484.0,478.0,1.0,213000
1689,8.0,5.0,1734.0,928.0,1.0,64.0,40.0,13872.0,7424.0,8.0,25.0,8670.0,4640.0,5.0,3006756.0,1609152.0,1734.0,861184.0,928.0,1.0,318000
716,5.0,5.0,2138.0,360.0,3.0,25.0,25.0,10690.0,1800.0,15.0,25.0,10690.0,1800.0,15.0,4571044.0,769680.0,6414.0,129600.0,1080.0,9.0,106000
2737,6.0,7.0,2009.0,795.0,1.0,36.0,42.0,12054.0,4770.0,6.0,49.0,14063.0,5565.0,7.0,4036081.0,1597155.0,2009.0,632025.0,795.0,1.0,235000
120,4.0,5.0,1225.0,0.0,1.0,16.0,20.0,4900.0,0.0,4.0,25.0,6125.0,0.0,5.0,1500625.0,0.0,1225.0,0.0,0.0,1.0,128950
1230,6.0,5.0,1362.0,504.0,1.0,36.0,30.0,8172.0,3024.0,6.0,25.0,6810.0,2520.0,5.0,1855044.0,686448.0,1362.0,254016.0,504.0,1.0,163000
2047,5.0,6.0,1134.0,240.0,1.0,25.0,30.0,5670.0,1200.0,5.0,36.0,6804.0,1440.0,6.0,1285956.0,272160.0,1134.0,57600.0,240.0,1.0,126000
1293,7.0,5.0,2082.0,484.0,1.0,49.0,35.0,14574.0,3388.0,7.0,25.0,10410.0,2420.0,5.0,4334724.0,1007688.0,2082.0,234256.0,484.0,1.0,200000
1915,5.0,5.0,1524.0,315.0,1.0,25.0,25.0,7620.0,1575.0,5.0,25.0,7620.0,1575.0,5.0,2322576.0,480060.0,1524.0,99225.0,315.0,1.0,144000
1968,5.0,4.0,1800.0,0.0,2.0,25.0,20.0,9000.0,0.0,10.0,16.0,7200.0,0.0,8.0,3240000.0,0.0,3600.0,0.0,0.0,4.0,141000
1766,8.0,5.0,2582.0,758.0,1.0,64.0,40.0,20656.0,6064.0,8.0,25.0,12910.0,3790.0,5.0,6666724.0,1957156.0,2582.0,574564.0,758.0,1.0,322500
268,7.0,5.0,1661.0,598.0,1.0,49.0,35.0,11627.0,4186.0,7.0,25.0,8305.0,2990.0,5.0,2758921.0,993278.0,1661.0,357604.0,598.0,1.0,224900
729,5.0,6.0,1576.0,528.0,1.0,25.0,30.0,7880.0,2640.0,5.0,36.0,9456.0,3168.0,6.0,2483776.0,832128.0,1576.0,278784.0,528.0,1.0,223500
902,4.0,3.0,960.0,288.0,1.0,16.0,12.0,3840.0,1152.0,4.0,9.0,2880.0,864.0,3.0,921600.0,276480.0,960.0,82944.0,288.0,1.0,112000
993,6.0,5.0,1604.0,470.0,1.0,36.0,30.0,9624.0,2820.0,6.0,25.0,8020.0,2350.0,5.0,2572816.0,753880.0,1604.0,220900.0,470.0,1.0,187500
766,1.0,1.0,904.0,0.0,1.0,1.0,1.0,904.0,0.0,1.0,1.0,904.0,0.0,1.0,817216.0,0.0,904.0,0.0,0.0,1.0,61000
903,6.0,8.0,1196.0,528.0,1.0,36.0,48.0,7176.0,3168.0,6.0,64.0,9568.0,4224.0,8.0,1430416.0,631488.0,1196.0,278784.0,528.0,1.0,110000
1221,3.0,6.0,729.0,0.0,1.0,9.0,18.0,2187.0,0.0,3.0,36.0,4374.0,0.0,6.0,531441.0,0.0,729.0,0.0,0.0,1.0,52000
1719,6.0,5.0,1362.0,460.0,1.0,36.0,30.0,8172.0,2760.0,6.0,25.0,6810.0,2300.0,5.0,1855044.0,626520.0,1362.0,211600.0,460.0,1.0,207000
1521,5.0,6.0,1964.0,0.0,1.0,25.0,30.0,9820.0,0.0,5.0,36.0,11784.0,0.0,6.0,3857296.0,0.0,1964.0,0.0,0.0,1.0,130000
2707,4.0,5.0,1296.0,516.0,2.0,16.0,20.0,5184.0,2064.0,8.0,25.0,6480.0,2580.0,10.0,1679616.0,668736.0,2592.0,266256.0,1032.0,4.0,90000
987,5.0,5.0,1287.0,440.0,1.0,25.0,25.0,6435.0,2200.0,5.0,25.0,6435.0,2200.0,5.0,1656369.0,566280.0,1287.0,193600.0,440.0,1.0,130000
2558,5.0,8.0,1252.0,576.0,1.0,25.0,40.0,6260.0,2880.0,5.0,64.0,10016.0,4608.0,8.0,1567504.0,721152.0,1252.0,331776.0,576.0,1.0,127000
1778,9.0,5.0,1905.0,788.0,1.0,81.0,45.0,17145.0,7092.0,9.0,25.0,9525.0,3940.0,5.0,3629025.0,1501140.0,1905.0,620944.0,788.0,1.0,320000
2601,5.0,6.0,1130.0,720.0,1.0,25.0,30.0,5650.0,3600.0,5.0,36.0,6780.0,4320.0,6.0,1276900.0,813600.0,1130.0,518400.0,720.0,1.0,120000
74,7.0,5.0,1659.0,484.0,1.0,49.0,35.0,11613.0,3388.0,7.0,25.0,8295.0,2420.0,5.0,2752281.0,802956.0,1659.0,234256.0,484.0,1.0,181000
2190,4.0,5.0,894.0,400.0,1.0,16.0,20.0,3576.0,1600.0,4.0,25.0,4470.0,2000.0,5.0,799236.0,357600.0,894.0,160000.0,400.0,1.0,110000
701,4.0,6.0,1701.0,0.0,2.0,16.0,24.0,6804.0,0.0,8.0,36.0,10206.0,0.0,12.0,2893401.0,0.0,3402.0,0.0,0.0,4.0,94550
2556,4.0,7.0,869.0,0.0,1.0,16.0,28.0,3476.0,0.0,4.0,49.0,6083.0,0.0,7.0,755161.0,0.0,869.0,0.0,0.0,1.0,85500
2293,5.0,5.0,1008.0,678.0,1.0,25.0,25.0,5040.0,3390.0,5.0,25.0,5040.0,3390.0,5.0,1016064.0,683424.0,1008.0,459684.0,678.0,1.0,153500
787,3.0,5.0,1733.0,452.0,1.0,9.0,15.0,5199.0,1356.0,3.0,25.0,8665.0,2260.0,5.0,3003289.0,783316.0,1733.0,204304.0,452.0,1.0,139600
595,5.0,5.0,1568.0,440.0,1.0,25.0,25.0,7840.0,2200.0,5.0,25.0,7840.0,2200.0,5.0,2458624.0,689920.0,1568.0,193600.0,440.0,1.0,143000
66,8.0,5.0,3238.0,666.0,1.0,64.0,40.0,25904.0,5328.0,8.0,25.0,16190.0,3330.0,5.0,10484644.0,2156508.0,3238.0,443556.0,666.0,1.0,410000
846,6.0,5.0,1772.0,492.0,1.0,36.0,30.0,10632.0,2952.0,6.0,25.0,8860.0,2460.0,5.0,3139984.0,871824.0,1772.0,242064.0,492.0,1.0,200000
594,5.0,6.0,864.0,312.0,1.0,25.0,30.0,4320.0,1560.0,5.0,36.0,5184.0,1872.0,6.0,746496.0,269568.0,864.0,97344.0,312.0,1.0,130000
792,6.0,7.0,1639.0,240.0,1.0,36.0,42.0,9834.0,1440.0,6.0,49.0,11473.0,1680.0,7.0,2686321.0,393360.0,1639.0,57600.0,240.0,1.0,154400
1200,8.0,9.0,2715.0,831.0,1.0,64.0,72.0,21720.0,6648.0,8.0,81.0,24435.0,7479.0,9.0,7371225.0,2256165.0,2715.0,690561.0,831.0,1.0,299800
768,5.0,3.0,1112.0,226.0,1.0,25.0,15.0,5560.0,1130.0,5.0,9.0,3336.0,678.0,3.0,1236544.0,251312.0,1112.0,51076.0,226.0,1.0,63000
174,5.0,7.0,1347.0,551.0,1.0,25.0,35.0,6735.0,2755.0,5.0,49.0,9429.0,3857.0,7.0,1814409.0,742197.0,1347.0,303601.0,551.0,1.0,143000
1889,5.0,7.0,964.0,784.0,1.0,25.0,35.0,4820.0,3920.0,5.0,49.0,6748.0,5488.0,7.0,929296.0,755776.0,964.0,614656.0,784.0,1.0,137500
1023,6.0,7.0,2872.0,619.0,1.0,36.0,42.0,17232.0,3714.0,6.0,49.0,20104.0,4333.0,7.0,8248384.0,1777768.0,2872.0,383161.0,619.0,1.0,272000
363,6.0,6.0,1167.0,400.0,1.0,36.0,36.0,7002.0,2400.0,6.0,36.0,7002.0,2400.0,6.0,1361889.0,466800.0,1167.0,160000.0,400.0,1.0,173000
1401,7.0,6.0,1524.0,478.0,1.0,49.0,42.0,10668.0,3346.0,7.0,36.0,9144.0,2868.0,6.0,2322576.0,728472.0,1524.0,228484.0,478.0,1.0,245000
1978,5.0,5.0,936.0,672.0,1.0,25.0,25.0,4680.0,3360.0,5.0,25.0,4680.0,3360.0,5.0,876096.0,628992.0,936.0,451584.0,672.0,1.0,140000
2097,7.0,5.0,2696.0,792.0,1.0,49.0,35.0,18872.0,5544.0,7.0,25.0,13480.0,3960.0,5.0,7268416.0,2135232.0,2696.0,627264.0,792.0,1.0,383970
2840,4.0,4.0,1482.0,609.0,1.0,16.0,16.0,5928.0,2436.0,4.0,16.0,5928.0,2436.0,4.0,2196324.0,902538.0,1482.0,370881.0,609.0,1.0,125000
862,5.0,7.0,768.0,396.0,1.0,25.0,35.0,3840.0,1980.0,5.0,49.0,5376.0,2772.0,7.0,589824.0,304128.0,768.0,156816.0,396.0,1.0,133000
507,8.0,5.0,1468.0,898.0,1.0,64.0,40.0,11744.0,7184.0,8.0,25.0,7340.0,4490.0,5.0,2155024.0,1318264.0,1468.0,806404.0,898.0,1.0,244600
1262,5.0,6.0,1044.0,372.0,1.0,25.0,30.0,5220.0,1860.0,5.0,36.0,6264.0,2232.0,6.0,1089936.0,388368.0,1044.0,138384.0,372.0,1.0,139000
1228,5.0,5.0,1036.0,312.0,1.0,25.0,25.0,5180.0,1560.0,5.0,25.0,5180.0,1560.0,5.0,1073296.0,323232.0,1036.0,97344.0,312.0,1.0,112900
1288,5.0,5.0,1360.0,330.0,1.0,25.0,25.0,6800.0,1650.0,5.0,25.0,6800.0,1650.0,5.0,1849600.0,448800.0,1360.0,108900.0,330.0,1.0,111000
1243,6.0,5.0,1392.0,458.0,1.0,36.0,30.0,8352.0,2748.0,6.0,25.0,6960.0,2290.0,5.0,1937664.0,637536.0,1392.0,209764.0,458.0,1.0,166000
1850,7.0,5.0,1950.0,576.0,1.0,49.0,35.0,13650.0,4032.0,7.0,25.0,9750.0,2880.0,5.0,3802500.0,1123200.0,1950.0,331776.0,576.0,1.0,239000
1589,7.0,5.0,1344.0,784.0,2.0,49.0,35.0,9408.0,5488.0,14.0,25.0,6720.0,3920.0,10.0,1806336.0,1053696.0,2688.0,614656.0,1568.0,4.0,209200
1658,5.0,6.0,1484.0,487.0,1.0,25.0,30.0,7420.0,2435.0,5.0,36.0,8904.0,2922.0,6.0,2202256.0,722708.0,1484.0,237169.0,487.0,1.0,175000
446,7.0,5.0,1760.0,583.0,1.0,49.0,35.0,12320.0,4081.0,7.0,25.0,8800.0,2915.0,5.0,3097600.0,1026080.0,1760.0,339889.0,583.0,1.0,269500
1097,7.0,5.0,2322.0,400.0,1.0,49.0,35.0,16254.0,2800.0,7.0,25.0,11610.0,2000.0,5.0,5391684.0,928800.0,2322.0,160000.0,400.0,1.0,225000
2329,8.0,5.0,1742.0,564.0,1.0,64.0,40.0,13936.0,4512.0,8.0,25.0,8710.0,2820.0,5.0,3034564.0,982488.0,1742.0,318096.0,564.0,1.0,275000
1909,5.0,5.0,1376.0,240.0,1.0,25.0,25.0,6880.0,1200.0,5.0,25.0,6880.0,1200.0,5.0,1893376.0,330240.0,1376.0,57600.0,240.0,1.0,105000
2608,5.0,5.0,1086.0,484.0,1.0,25.0,25.0,5430.0,2420.0,5.0,25.0,5430.0,2420.0,5.0,1179396.0,525624.0,1086.0,234256.0,484.0,1.0,159950
656,5.0,7.0,1656.0,180.0,1.0,25.0,35.0,8280.0,900.0,5.0,49.0,11592.0,1260.0,7.0,2742336.0,298080.0,1656.0,32400.0,180.0,1.0,135000
1690,8.0,5.0,2122.0,938.0,1.0,64.0,40.0,16976.0,7504.0,8.0,25.0,10610.0,4690.0,5.0,4502884.0,1990436.0,2122.0,879844.0,938.0,1.0,345474
2853,5.0,5.0,1522.0,0.0,1.0,25.0,25.0,7610.0,0.0,5.0,25.0,7610.0,0.0,5.0,2316484.0,0.0,1522.0,0.0,0.0,1.0,102000
2229,7.0,5.0,1696.0,625.0,1.0,49.0,35.0,11872.0,4375.0,7.0,25.0,8480.0,3125.0,5.0,2876416.0,1060000.0,1696.0,390625.0,625.0,1.0,198000
